 Part Instance     Node ID  Attached elements           S, S22
    PART-1-1        9788             9592      99.9582E-03
    PART-1-1        9788             9691      99.9582E-03
    PART-1-1        9788             9692      99.9582E-03
    PART-1-1        9789             9592      99.9568E-03
    PART-1-1        9789             9593      99.9568E-03
    PART-1-1        9789             9692      99.9568E-03
    PART-1-1        9789             9693      99.9568E-03
    PART-1-1        9790             9593      99.9563E-03
    PART-1-1        9790             9594      99.9563E-03
    PART-1-1        9790             9693      99.9563E-03
    PART-1-1        9790             9694      99.9563E-03
    PART-1-1        9791             9594      99.9571E-03
    PART-1-1        9791             9595      99.9571E-03
    PART-1-1        9791             9694      99.9571E-03
    PART-1-1        9791             9695      99.9571E-03
    PART-1-1        9792             9595      99.9596E-03
    PART-1-1        9792             9596      99.9596E-03
    PART-1-1        9792             9695      99.9596E-03
    PART-1-1        9792             9696      99.9596E-03
    PART-1-1        9793             9596      99.9646E-03
    PART-1-1        9793             9597      99.9646E-03
    PART-1-1        9793             9696      99.9646E-03
    PART-1-1        9793             9697      99.9646E-03
    PART-1-1        9794             9597      99.9729E-03
    PART-1-1        9794             9598      99.9729E-03
    PART-1-1        9794             9697      99.9729E-03
    PART-1-1        9794             9698      99.9729E-03
    PART-1-1        9795             9598      99.9858E-03
    PART-1-1        9795             9599      99.9858E-03
    PART-1-1        9795             9698      99.9858E-03
    PART-1-1        9795             9699      99.9858E-03
    PART-1-1        9796             9599      100.005E-03
    PART-1-1        9796             9600      100.005E-03
    PART-1-1        9796             9699      100.005E-03
    PART-1-1        9796             9700      100.005E-03
    PART-1-1        9797             9600      100.016E-03
    PART-1-1        9797             9700      100.016E-03
    PART-1-1        9798             9601      100.014E-03
    PART-1-1        9798             9701      100.014E-03
    PART-1-1        9799             9601      100.006E-03
    PART-1-1        9799             9602      100.006E-03
    PART-1-1        9799             9701      100.006E-03
    PART-1-1        9799             9702      100.006E-03
    PART-1-1        9800             9602      99.9932E-03
    PART-1-1        9800             9603      99.9932E-03
    PART-1-1        9800             9702      99.9932E-03
    PART-1-1        9800             9703      99.9932E-03
    PART-1-1        9801             9603      99.9843E-03
    PART-1-1        9801             9604      99.9843E-03
    PART-1-1        9801             9703      99.9843E-03
    PART-1-1        9801             9704      99.9843E-03
    PART-1-1        9802             9604      99.9786E-03
    PART-1-1        9802             9605      99.9786E-03
    PART-1-1        9802             9704      99.9786E-03
    PART-1-1        9802             9705      99.9786E-03
    PART-1-1        9803             9605      99.9754E-03
    PART-1-1        9803             9606      99.9754E-03
    PART-1-1        9803             9705      99.9754E-03
    PART-1-1        9803             9706      99.9754E-03
    PART-1-1        9804             9606      99.9738E-03
    PART-1-1        9804             9607      99.9738E-03
    PART-1-1        9804             9706      99.9738E-03
    PART-1-1        9804             9707      99.9738E-03
    PART-1-1        9805             9607      99.9734E-03
    PART-1-1        9805             9608      99.9734E-03
    PART-1-1        9805             9707      99.9734E-03
    PART-1-1        9805             9708      99.9734E-03
    PART-1-1        9806             9608      99.9738E-03
    PART-1-1        9806             9609      99.9738E-03
    PART-1-1        9806             9708      99.9738E-03
    PART-1-1        9806             9709      99.9738E-03
    PART-1-1        9807             9609      99.9747E-03
    PART-1-1        9807             9610      99.9747E-03
    PART-1-1        9807             9709      99.9747E-03
    PART-1-1        9807             9710      99.9747E-03
    PART-1-1        9808             9610      99.9759E-03
    PART-1-1        9808             9611      99.9759E-03
    PART-1-1        9808             9710      99.9759E-03
    PART-1-1        9808             9711      99.9759E-03
    PART-1-1        9809             9611      99.9774E-03
    PART-1-1        9809             9612      99.9774E-03
    PART-1-1        9809             9711      99.9774E-03
    PART-1-1        9809             9712      99.9774E-03
    PART-1-1        9810             9612      99.9791E-03
    PART-1-1        9810             9613      99.9791E-03
    PART-1-1        9810             9712      99.9791E-03
    PART-1-1        9810             9713      99.9791E-03
    PART-1-1        9811             9613      99.9809E-03
    PART-1-1        9811             9614      99.9809E-03
    PART-1-1        9811             9713      99.9809E-03
    PART-1-1        9811             9714      99.9809E-03
    PART-1-1        9812             9614      99.9828E-03
    PART-1-1        9812             9615      99.9828E-03
    PART-1-1        9812             9714      99.9828E-03
    PART-1-1        9812             9715      99.9828E-03
    PART-1-1        9813             9615      99.9846E-03
    PART-1-1        9813             9616      99.9846E-03
    PART-1-1        9813             9715      99.9846E-03
    PART-1-1        9813             9716      99.9846E-03
    PART-1-1        9814             9616      99.9865E-03
    PART-1-1        9814             9617      99.9865E-03
    PART-1-1        9814             9716      99.9865E-03
    PART-1-1        9814             9717      99.9865E-03
    PART-1-1        9815             9617      99.9884E-03
    PART-1-1        9815             9618      99.9884E-03
    PART-1-1        9815             9717      99.9884E-03
    PART-1-1        9815             9718      99.9884E-03
    PART-1-1        9816             9618      99.9902E-03
    PART-1-1        9816             9619      99.9902E-03
    PART-1-1        9816             9718      99.9902E-03
    PART-1-1        9816             9719      99.9902E-03
    PART-1-1        9817             9619       99.992E-03
    PART-1-1        9817             9620       99.992E-03
    PART-1-1        9817             9719       99.992E-03
    PART-1-1        9817             9720       99.992E-03
    PART-1-1        9818             9620      99.9938E-03
    PART-1-1        9818             9621      99.9938E-03
    PART-1-1        9818             9720      99.9938E-03
    PART-1-1        9818             9721      99.9938E-03
    PART-1-1        9819             9621      99.9955E-03
    PART-1-1        9819             9622      99.9955E-03
    PART-1-1        9819             9721      99.9955E-03
    PART-1-1        9819             9722      99.9955E-03
    PART-1-1        9820             9622      99.9971E-03
    PART-1-1        9820             9623      99.9971E-03
    PART-1-1        9820             9722      99.9971E-03
    PART-1-1        9820             9723      99.9971E-03
    PART-1-1        9821             9623      99.9987E-03
    PART-1-1        9821             9624      99.9987E-03
    PART-1-1        9821             9723      99.9987E-03
    PART-1-1        9821             9724      99.9987E-03
    PART-1-1        9822             9624         100.E-03
    PART-1-1        9822             9625         100.E-03
    PART-1-1        9822             9724         100.E-03
    PART-1-1        9822             9725         100.E-03
    PART-1-1        9823             9625      100.002E-03
    PART-1-1        9823             9626      100.002E-03
    PART-1-1        9823             9725      100.002E-03
    PART-1-1        9823             9726      100.002E-03
    PART-1-1        9824             9626      100.003E-03
    PART-1-1        9824             9627      100.003E-03
    PART-1-1        9824             9726      100.003E-03
    PART-1-1        9824             9727      100.003E-03
    PART-1-1        9825             9627      100.005E-03
    PART-1-1        9825             9628      100.005E-03
    PART-1-1        9825             9727      100.005E-03
    PART-1-1        9825             9728      100.005E-03
    PART-1-1        9826             9628      100.006E-03
    PART-1-1        9826             9629      100.006E-03
    PART-1-1        9826             9728      100.006E-03
    PART-1-1        9826             9729      100.006E-03
    PART-1-1        9827             9629      100.007E-03
    PART-1-1        9827             9630      100.007E-03
    PART-1-1        9827             9729      100.007E-03
    PART-1-1        9827             9730      100.007E-03
    PART-1-1        9828             9630      100.008E-03
    PART-1-1        9828             9631      100.008E-03
    PART-1-1        9828             9730      100.008E-03
    PART-1-1        9828             9731      100.008E-03
    PART-1-1        9829             9631      100.009E-03
    PART-1-1        9829             9632      100.009E-03
    PART-1-1        9829             9731      100.009E-03
    PART-1-1        9829             9732      100.009E-03
    PART-1-1        9830             9632       100.01E-03
    PART-1-1        9830             9633       100.01E-03
    PART-1-1        9830             9732       100.01E-03
    PART-1-1        9830             9733       100.01E-03
    PART-1-1        9831             9633      100.011E-03
    PART-1-1        9831             9634      100.011E-03
    PART-1-1        9831             9733      100.011E-03
    PART-1-1        9831             9734      100.011E-03
    PART-1-1        9832             9634      100.012E-03
    PART-1-1        9832             9635      100.012E-03
    PART-1-1        9832             9734      100.012E-03
    PART-1-1        9832             9735      100.012E-03
    PART-1-1        9833             9635      100.013E-03
    PART-1-1        9833             9636      100.013E-03
    PART-1-1        9833             9735      100.013E-03
    PART-1-1        9833             9736      100.013E-03
    PART-1-1        9834             9636      100.014E-03
    PART-1-1        9834             9637      100.014E-03
    PART-1-1        9834             9736      100.014E-03
    PART-1-1        9834             9737      100.014E-03
    PART-1-1        9835             9637      100.015E-03
    PART-1-1        9835             9638      100.015E-03
    PART-1-1        9835             9737      100.015E-03
    PART-1-1        9835             9738      100.015E-03
    PART-1-1        9836             9638      100.015E-03
    PART-1-1        9836             9639      100.015E-03
    PART-1-1        9836             9738      100.015E-03
    PART-1-1        9836             9739      100.015E-03
    PART-1-1        9837             9639      100.016E-03
    PART-1-1        9837             9640      100.016E-03
    PART-1-1        9837             9739      100.016E-03
    PART-1-1        9837             9740      100.016E-03
    PART-1-1        9838             9640      100.016E-03
    PART-1-1        9838             9641      100.016E-03
    PART-1-1        9838             9740      100.016E-03
    PART-1-1        9838             9741      100.016E-03
    PART-1-1        9839             9641      100.017E-03
    PART-1-1        9839             9642      100.017E-03
    PART-1-1        9839             9741      100.017E-03
    PART-1-1        9839             9742      100.017E-03
    PART-1-1        9840             9642      100.017E-03
    PART-1-1        9840             9643      100.017E-03
    PART-1-1        9840             9742      100.017E-03
    PART-1-1        9840             9743      100.017E-03
    PART-1-1        9841             9643      100.018E-03
    PART-1-1        9841             9644      100.018E-03
    PART-1-1        9841             9743      100.018E-03
    PART-1-1        9841             9744      100.018E-03
    PART-1-1        9842             9644      100.018E-03
    PART-1-1        9842             9645      100.018E-03
    PART-1-1        9842             9744      100.018E-03
    PART-1-1        9842             9745      100.018E-03
    PART-1-1        9843             9645      100.018E-03
    PART-1-1        9843             9646      100.018E-03
    PART-1-1        9843             9745      100.018E-03
    PART-1-1        9843             9746      100.018E-03
    PART-1-1        9844             9646      100.019E-03
    PART-1-1        9844             9647      100.019E-03
    PART-1-1        9844             9746      100.019E-03
    PART-1-1        9844             9747      100.019E-03
    PART-1-1        9845             9647      100.019E-03
    PART-1-1        9845             9648      100.019E-03
    PART-1-1        9845             9747      100.019E-03
    PART-1-1        9845             9748      100.019E-03
    PART-1-1        9846             9648      100.019E-03
    PART-1-1        9846             9649      100.019E-03
    PART-1-1        9846             9748      100.019E-03
    PART-1-1        9846             9749      100.019E-03
    PART-1-1        9847             9649      100.019E-03
    PART-1-1        9847             9650      100.019E-03
    PART-1-1        9847             9749      100.019E-03
    PART-1-1        9847             9750      100.019E-03
    PART-1-1        9848             9650      100.019E-03
    PART-1-1        9848             9651      100.019E-03
    PART-1-1        9848             9750      100.019E-03
    PART-1-1        9848             9751      100.019E-03
    PART-1-1        9849             9651      100.019E-03
    PART-1-1        9849             9652      100.019E-03
    PART-1-1        9849             9751      100.019E-03
    PART-1-1        9849             9752      100.019E-03
    PART-1-1        9850             9652      100.019E-03
    PART-1-1        9850             9653      100.019E-03
    PART-1-1        9850             9752      100.019E-03
    PART-1-1        9850             9753      100.019E-03
    PART-1-1        9851             9653      100.019E-03
    PART-1-1        9851             9654      100.019E-03
    PART-1-1        9851             9753      100.019E-03
    PART-1-1        9851             9754      100.019E-03
    PART-1-1        9852             9654      100.019E-03
    PART-1-1        9852             9655      100.019E-03
    PART-1-1        9852             9754      100.019E-03
    PART-1-1        9852             9755      100.019E-03
    PART-1-1        9853             9655      100.018E-03
    PART-1-1        9853             9656      100.018E-03
    PART-1-1        9853             9755      100.018E-03
    PART-1-1        9853             9756      100.018E-03
    PART-1-1        9854             9656      100.018E-03
    PART-1-1        9854             9657      100.018E-03
    PART-1-1        9854             9756      100.018E-03
    PART-1-1        9854             9757      100.018E-03
    PART-1-1        9855             9657      100.018E-03
    PART-1-1        9855             9658      100.018E-03
    PART-1-1        9855             9757      100.018E-03
    PART-1-1        9855             9758      100.018E-03
    PART-1-1        9856             9658      100.017E-03
    PART-1-1        9856             9659      100.017E-03
    PART-1-1        9856             9758      100.017E-03
    PART-1-1        9856             9759      100.017E-03
    PART-1-1        9857             9659      100.017E-03
    PART-1-1        9857             9660      100.017E-03
    PART-1-1        9857             9759      100.017E-03
    PART-1-1        9857             9760      100.017E-03
    PART-1-1        9858             9660      100.016E-03
    PART-1-1        9858             9661      100.016E-03
    PART-1-1        9858             9760      100.016E-03
    PART-1-1        9858             9761      100.016E-03
    PART-1-1        9859             9661      100.016E-03
    PART-1-1        9859             9662      100.016E-03
    PART-1-1        9859             9761      100.016E-03
    PART-1-1        9859             9762      100.016E-03
    PART-1-1        9860             9662      100.015E-03
    PART-1-1        9860             9663      100.015E-03
    PART-1-1        9860             9762      100.015E-03
    PART-1-1        9860             9763      100.015E-03
    PART-1-1        9861             9663      100.015E-03
    PART-1-1        9861             9664      100.015E-03
    PART-1-1        9861             9763      100.015E-03
    PART-1-1        9861             9764      100.015E-03
    PART-1-1        9862             9664      100.014E-03
    PART-1-1        9862             9665      100.014E-03
    PART-1-1        9862             9764      100.014E-03
    PART-1-1        9862             9765      100.014E-03
    PART-1-1        9863             9665      100.013E-03
    PART-1-1        9863             9666      100.013E-03
    PART-1-1        9863             9765      100.013E-03
    PART-1-1        9863             9766      100.013E-03
    PART-1-1        9864             9666      100.012E-03
    PART-1-1        9864             9667      100.012E-03
    PART-1-1        9864             9766      100.012E-03
    PART-1-1        9864             9767      100.012E-03
    PART-1-1        9865             9667      100.011E-03
    PART-1-1        9865             9668      100.011E-03
    PART-1-1        9865             9767      100.011E-03
    PART-1-1        9865             9768      100.011E-03
    PART-1-1        9866             9668       100.01E-03
    PART-1-1        9866             9669       100.01E-03
    PART-1-1        9866             9768       100.01E-03
    PART-1-1        9866             9769       100.01E-03
    PART-1-1        9867             9669      100.009E-03
    PART-1-1        9867             9670      100.009E-03
    PART-1-1        9867             9769      100.009E-03
    PART-1-1        9867             9770      100.009E-03
    PART-1-1        9868             9670      100.008E-03
    PART-1-1        9868             9671      100.008E-03
    PART-1-1        9868             9770      100.008E-03
    PART-1-1        9868             9771      100.008E-03
    PART-1-1        9869             9671      100.007E-03
    PART-1-1        9869             9672      100.007E-03
    PART-1-1        9869             9771      100.007E-03
    PART-1-1        9869             9772      100.007E-03
    PART-1-1        9870             9672      100.006E-03
    PART-1-1        9870             9673      100.006E-03
    PART-1-1        9870             9772      100.006E-03
    PART-1-1        9870             9773      100.006E-03
    PART-1-1        9871             9673      100.005E-03
    PART-1-1        9871             9674      100.005E-03
    PART-1-1        9871             9773      100.005E-03
    PART-1-1        9871             9774      100.005E-03
    PART-1-1        9872             9674      100.003E-03
    PART-1-1        9872             9675      100.003E-03
    PART-1-1        9872             9774      100.003E-03
    PART-1-1        9872             9775      100.003E-03
    PART-1-1        9873             9675      100.002E-03
    PART-1-1        9873             9676      100.002E-03
    PART-1-1        9873             9775      100.002E-03
    PART-1-1        9873             9776      100.002E-03
    PART-1-1        9874             9676         100.E-03
    PART-1-1        9874             9677         100.E-03
    PART-1-1        9874             9776         100.E-03
    PART-1-1        9874             9777         100.E-03
    PART-1-1        9875             9677      99.9987E-03
    PART-1-1        9875             9678      99.9987E-03
    PART-1-1        9875             9777      99.9987E-03
    PART-1-1        9875             9778      99.9987E-03
    PART-1-1        9876             9678      99.9971E-03
    PART-1-1        9876             9679      99.9971E-03
    PART-1-1        9876             9778      99.9971E-03
    PART-1-1        9876             9779      99.9971E-03
    PART-1-1        9877             9679      99.9955E-03
    PART-1-1        9877             9680      99.9955E-03
    PART-1-1        9877             9779      99.9955E-03
    PART-1-1        9877             9780      99.9955E-03
    PART-1-1        9878             9680      99.9938E-03
    PART-1-1        9878             9681      99.9938E-03
    PART-1-1        9878             9780      99.9938E-03
    PART-1-1        9878             9781      99.9938E-03
    PART-1-1        9879             9681       99.992E-03
    PART-1-1        9879             9682       99.992E-03
    PART-1-1        9879             9781       99.992E-03
    PART-1-1        9879             9782       99.992E-03
    PART-1-1        9880             9682      99.9902E-03
    PART-1-1        9880             9683      99.9902E-03
    PART-1-1        9880             9782      99.9902E-03
    PART-1-1        9880             9783      99.9902E-03
    PART-1-1        9881             9683      99.9884E-03
    PART-1-1        9881             9684      99.9884E-03
    PART-1-1        9881             9783      99.9884E-03
    PART-1-1        9881             9784      99.9884E-03
    PART-1-1        9882             9684      99.9865E-03
    PART-1-1        9882             9685      99.9865E-03
    PART-1-1        9882             9784      99.9865E-03
    PART-1-1        9882             9785      99.9865E-03
    PART-1-1        9883             9685      99.9846E-03
    PART-1-1        9883             9686      99.9846E-03
    PART-1-1        9883             9785      99.9846E-03
    PART-1-1        9883             9786      99.9846E-03
    PART-1-1        9884             9686      99.9828E-03
    PART-1-1        9884             9687      99.9828E-03
    PART-1-1        9884             9786      99.9828E-03
    PART-1-1        9884             9787      99.9828E-03
    PART-1-1        9885             9687      99.9809E-03
    PART-1-1        9885             9688      99.9809E-03
    PART-1-1        9885             9787      99.9809E-03
    PART-1-1        9885             9788      99.9809E-03
    PART-1-1        9886             9688      99.9791E-03
    PART-1-1        9886             9689      99.9791E-03
    PART-1-1        9886             9788      99.9791E-03
    PART-1-1        9886             9789      99.9791E-03
    PART-1-1        9887             9689      99.9774E-03
    PART-1-1        9887             9690      99.9774E-03
    PART-1-1        9887             9789      99.9774E-03
    PART-1-1        9887             9790      99.9774E-03
    PART-1-1        9888             9690      99.9759E-03
    PART-1-1        9888             9691      99.9759E-03
    PART-1-1        9888             9790      99.9759E-03
    PART-1-1        9888             9791      99.9759E-03
    PART-1-1        9889             9691      99.9747E-03
    PART-1-1        9889             9692      99.9747E-03
    PART-1-1        9889             9791      99.9747E-03
    PART-1-1        9889             9792      99.9747E-03
    PART-1-1        9890             9692      99.9738E-03
    PART-1-1        9890             9693      99.9738E-03
    PART-1-1        9890             9792      99.9738E-03
    PART-1-1        9890             9793      99.9738E-03
    PART-1-1        9891             9693      99.9734E-03
    PART-1-1        9891             9694      99.9734E-03
    PART-1-1        9891             9793      99.9734E-03
    PART-1-1        9891             9794      99.9734E-03
    PART-1-1        9892             9694      99.9738E-03
    PART-1-1        9892             9695      99.9738E-03
    PART-1-1        9892             9794      99.9738E-03
    PART-1-1        9892             9795      99.9738E-03
    PART-1-1        9893             9695      99.9754E-03
    PART-1-1        9893             9696      99.9754E-03
    PART-1-1        9893             9795      99.9754E-03
    PART-1-1        9893             9796      99.9754E-03
    PART-1-1        9894             9696      99.9786E-03
    PART-1-1        9894             9697      99.9786E-03
    PART-1-1        9894             9796      99.9786E-03
    PART-1-1        9894             9797      99.9786E-03
    PART-1-1        9895             9697      99.9843E-03
    PART-1-1        9895             9698      99.9843E-03
    PART-1-1        9895             9797      99.9843E-03
    PART-1-1        9895             9798      99.9843E-03
    PART-1-1        9896             9698      99.9932E-03
    PART-1-1        9896             9699      99.9932E-03
    PART-1-1        9896             9798      99.9932E-03
    PART-1-1        9896             9799      99.9932E-03
    PART-1-1        9897             9699      100.006E-03
    PART-1-1        9897             9700      100.006E-03
    PART-1-1        9897             9799      100.006E-03
    PART-1-1        9897             9800      100.006E-03
    PART-1-1        9898             9700      100.014E-03
    PART-1-1        9898             9800      100.014E-03
    PART-1-1        9899             9701      100.009E-03
    PART-1-1        9899             9801      100.009E-03
    PART-1-1        9900             9701      100.005E-03
    PART-1-1        9900             9702      100.005E-03
    PART-1-1        9900             9801      100.005E-03
    PART-1-1        9900             9802      100.005E-03
    PART-1-1        9901             9702      99.9976E-03
    PART-1-1        9901             9703      99.9976E-03
    PART-1-1        9901             9802      99.9976E-03
    PART-1-1        9901             9803      99.9976E-03
    PART-1-1        9902             9703      99.9924E-03
    PART-1-1        9902             9704      99.9924E-03
    PART-1-1        9902             9803      99.9924E-03
    PART-1-1        9902             9804      99.9924E-03
    PART-1-1        9903             9704      99.9893E-03
    PART-1-1        9903             9705      99.9893E-03
    PART-1-1        9903             9804      99.9893E-03
    PART-1-1        9903             9805      99.9893E-03
    PART-1-1        9904             9705      99.9877E-03
    PART-1-1        9904             9706      99.9877E-03
    PART-1-1        9904             9805      99.9877E-03
    PART-1-1        9904             9806      99.9877E-03
    PART-1-1        9905             9706      99.9869E-03
    PART-1-1        9905             9707      99.9869E-03
    PART-1-1        9905             9806      99.9869E-03
    PART-1-1        9905             9807      99.9869E-03
    PART-1-1        9906             9707      99.9867E-03
    PART-1-1        9906             9708      99.9867E-03
    PART-1-1        9906             9807      99.9867E-03
    PART-1-1        9906             9808      99.9867E-03
    PART-1-1        9907             9708      99.9869E-03
    PART-1-1        9907             9709      99.9869E-03
    PART-1-1        9907             9808      99.9869E-03
    PART-1-1        9907             9809      99.9869E-03
    PART-1-1        9908             9709      99.9874E-03
    PART-1-1        9908             9710      99.9874E-03
    PART-1-1        9908             9809      99.9874E-03
    PART-1-1        9908             9810      99.9874E-03
    PART-1-1        9909             9710      99.9881E-03
    PART-1-1        9909             9711      99.9881E-03
    PART-1-1        9909             9810      99.9881E-03
    PART-1-1        9909             9811      99.9881E-03
    PART-1-1        9910             9711      99.9889E-03
    PART-1-1        9910             9712      99.9889E-03
    PART-1-1        9910             9811      99.9889E-03
    PART-1-1        9910             9812      99.9889E-03
    PART-1-1        9911             9712      99.9897E-03
    PART-1-1        9911             9713      99.9897E-03
    PART-1-1        9911             9812      99.9897E-03
    PART-1-1        9911             9813      99.9897E-03
    PART-1-1        9912             9713      99.9906E-03
    PART-1-1        9912             9714      99.9906E-03
    PART-1-1        9912             9813      99.9906E-03
    PART-1-1        9912             9814      99.9906E-03
    PART-1-1        9913             9714      99.9915E-03
    PART-1-1        9913             9715      99.9915E-03
    PART-1-1        9913             9814      99.9915E-03
    PART-1-1        9913             9815      99.9915E-03
    PART-1-1        9914             9715      99.9925E-03
    PART-1-1        9914             9716      99.9925E-03
    PART-1-1        9914             9815      99.9925E-03
    PART-1-1        9914             9816      99.9925E-03
    PART-1-1        9915             9716      99.9934E-03
    PART-1-1        9915             9717      99.9934E-03
    PART-1-1        9915             9816      99.9934E-03
    PART-1-1        9915             9817      99.9934E-03
    PART-1-1        9916             9717      99.9943E-03
    PART-1-1        9916             9718      99.9943E-03
    PART-1-1        9916             9817      99.9943E-03
    PART-1-1        9916             9818      99.9943E-03
    PART-1-1        9917             9718      99.9952E-03
    PART-1-1        9917             9719      99.9952E-03
    PART-1-1        9917             9818      99.9952E-03
    PART-1-1        9917             9819      99.9952E-03
    PART-1-1        9918             9719      99.9961E-03
    PART-1-1        9918             9720      99.9961E-03
    PART-1-1        9918             9819      99.9961E-03
    PART-1-1        9918             9820      99.9961E-03
    PART-1-1        9919             9720       99.997E-03
    PART-1-1        9919             9721       99.997E-03
    PART-1-1        9919             9820       99.997E-03
    PART-1-1        9919             9821       99.997E-03
    PART-1-1        9920             9721      99.9978E-03
    PART-1-1        9920             9722      99.9978E-03
    PART-1-1        9920             9821      99.9978E-03
    PART-1-1        9920             9822      99.9978E-03
    PART-1-1        9921             9722      99.9986E-03
    PART-1-1        9921             9723      99.9986E-03
    PART-1-1        9921             9822      99.9986E-03
    PART-1-1        9921             9823      99.9986E-03
    PART-1-1        9922             9723      99.9994E-03
    PART-1-1        9922             9724      99.9994E-03
    PART-1-1        9922             9823      99.9994E-03
    PART-1-1        9922             9824      99.9994E-03
    PART-1-1        9923             9724         100.E-03
    PART-1-1        9923             9725         100.E-03
    PART-1-1        9923             9824         100.E-03
    PART-1-1        9923             9825         100.E-03
    PART-1-1        9924             9725      100.001E-03
    PART-1-1        9924             9726      100.001E-03
    PART-1-1        9924             9825      100.001E-03
    PART-1-1        9924             9826      100.001E-03
    PART-1-1        9925             9726      100.002E-03
    PART-1-1        9925             9727      100.002E-03
    PART-1-1        9925             9826      100.002E-03
    PART-1-1        9925             9827      100.002E-03
    PART-1-1        9926             9727      100.002E-03
    PART-1-1        9926             9728      100.002E-03
    PART-1-1        9926             9827      100.002E-03
    PART-1-1        9926             9828      100.002E-03
    PART-1-1        9927             9728      100.003E-03
    PART-1-1        9927             9729      100.003E-03
    PART-1-1        9927             9828      100.003E-03
    PART-1-1        9927             9829      100.003E-03
    PART-1-1        9928             9729      100.003E-03
    PART-1-1        9928             9730      100.003E-03
    PART-1-1        9928             9829      100.003E-03
    PART-1-1        9928             9830      100.003E-03
    PART-1-1        9929             9730      100.004E-03
    PART-1-1        9929             9731      100.004E-03
    PART-1-1        9929             9830      100.004E-03
    PART-1-1        9929             9831      100.004E-03
    PART-1-1        9930             9731      100.005E-03
    PART-1-1        9930             9732      100.005E-03
    PART-1-1        9930             9831      100.005E-03
    PART-1-1        9930             9832      100.005E-03
    PART-1-1        9931             9732      100.005E-03
    PART-1-1        9931             9733      100.005E-03
    PART-1-1        9931             9832      100.005E-03
    PART-1-1        9931             9833      100.005E-03
    PART-1-1        9932             9733      100.005E-03
    PART-1-1        9932             9734      100.005E-03
    PART-1-1        9932             9833      100.005E-03
    PART-1-1        9932             9834      100.005E-03
    PART-1-1        9933             9734      100.006E-03
    PART-1-1        9933             9735      100.006E-03
    PART-1-1        9933             9834      100.006E-03
    PART-1-1        9933             9835      100.006E-03
    PART-1-1        9934             9735      100.006E-03
    PART-1-1        9934             9736      100.006E-03
    PART-1-1        9934             9835      100.006E-03
    PART-1-1        9934             9836      100.006E-03
    PART-1-1        9935             9736      100.007E-03
    PART-1-1        9935             9737      100.007E-03
    PART-1-1        9935             9836      100.007E-03
    PART-1-1        9935             9837      100.007E-03
    PART-1-1        9936             9737      100.007E-03
    PART-1-1        9936             9738      100.007E-03
    PART-1-1        9936             9837      100.007E-03
    PART-1-1        9936             9838      100.007E-03
    PART-1-1        9937             9738      100.007E-03
    PART-1-1        9937             9739      100.007E-03
    PART-1-1        9937             9838      100.007E-03
    PART-1-1        9937             9839      100.007E-03
    PART-1-1        9938             9739      100.008E-03
    PART-1-1        9938             9740      100.008E-03
    PART-1-1        9938             9839      100.008E-03
    PART-1-1        9938             9840      100.008E-03
    PART-1-1        9939             9740      100.008E-03
    PART-1-1        9939             9741      100.008E-03
    PART-1-1        9939             9840      100.008E-03
    PART-1-1        9939             9841      100.008E-03
    PART-1-1        9940             9741      100.008E-03
    PART-1-1        9940             9742      100.008E-03
    PART-1-1        9940             9841      100.008E-03
    PART-1-1        9940             9842      100.008E-03
    PART-1-1        9941             9742      100.008E-03
    PART-1-1        9941             9743      100.008E-03
    PART-1-1        9941             9842      100.008E-03
    PART-1-1        9941             9843      100.008E-03
    PART-1-1        9942             9743      100.009E-03
    PART-1-1        9942             9744      100.009E-03
    PART-1-1        9942             9843      100.009E-03
    PART-1-1        9942             9844      100.009E-03
    PART-1-1        9943             9744      100.009E-03
    PART-1-1        9943             9745      100.009E-03
    PART-1-1        9943             9844      100.009E-03
    PART-1-1        9943             9845      100.009E-03
    PART-1-1        9944             9745      100.009E-03
    PART-1-1        9944             9746      100.009E-03
    PART-1-1        9944             9845      100.009E-03
    PART-1-1        9944             9846      100.009E-03
    PART-1-1        9945             9746      100.009E-03
    PART-1-1        9945             9747      100.009E-03
    PART-1-1        9945             9846      100.009E-03
    PART-1-1        9945             9847      100.009E-03
    PART-1-1        9946             9747      100.009E-03
    PART-1-1        9946             9748      100.009E-03
    PART-1-1        9946             9847      100.009E-03
    PART-1-1        9946             9848      100.009E-03
    PART-1-1        9947             9748      100.009E-03
    PART-1-1        9947             9749      100.009E-03
    PART-1-1        9947             9848      100.009E-03
    PART-1-1        9947             9849      100.009E-03
    PART-1-1        9948             9749      100.009E-03
    PART-1-1        9948             9750      100.009E-03
    PART-1-1        9948             9849      100.009E-03
    PART-1-1        9948             9850      100.009E-03
    PART-1-1        9949             9750      100.009E-03
    PART-1-1        9949             9751      100.009E-03
    PART-1-1        9949             9850      100.009E-03
    PART-1-1        9949             9851      100.009E-03
    PART-1-1        9950             9751      100.009E-03
    PART-1-1        9950             9752      100.009E-03
    PART-1-1        9950             9851      100.009E-03
    PART-1-1        9950             9852      100.009E-03
    PART-1-1        9951             9752      100.009E-03
    PART-1-1        9951             9753      100.009E-03
    PART-1-1        9951             9852      100.009E-03
    PART-1-1        9951             9853      100.009E-03
    PART-1-1        9952             9753      100.009E-03
    PART-1-1        9952             9754      100.009E-03
    PART-1-1        9952             9853      100.009E-03
    PART-1-1        9952             9854      100.009E-03
    PART-1-1        9953             9754      100.009E-03
